,Year,Team,effective-field-goal-pct,ftm-per-100-possessions,offensive-rebounding-pct,defensive-rebounding-pct,assists-per-fgm,effective-possession-ratio,RPI,win-pct-all-games,win-pct-close-games,SOS,Last 10,average-scoring-margin,offensive-efficiency,AdjO,defensive-efficiency,AdjD,EffM,AdjEM,points-per-game,opponent-points-per-game,PFAM,true-shooting-percentage,opponent-true-shooting-percentage,TS%M,shooting-pct,opponent-shooting-pct,FG%M,three-point-pct,free-throw-pct,total-rebounding-percentage,steals-perpossession,turnovers-per-possession,opponent-turnovers-per-possession,TOM,block-pct,personal-fouls-per-possession
28,2015,LSU,50.3%,18.705,31.6%,68.7%,0.578,0.944,,0.667,0.500,,,+5.8,1.007,,0.928,,,,73.4,67.7,,106.5%,95.5%,,45.5%,40.2%,,33.9%,68.4%,51.5%,10.0%,19.8%,18.7%,,9.9%,21.5%
29,2015,Manhattan,49.4%,24.276,28.9%,69.1%,0.608,0.911,,0.576,0.500,,,+2.0,0.974,,0.946,,,,69.7,67.7,,107.3%,106.3%,,43.2%,43.7%,,33.6%,69.1%,48.7%,11.2%,21.3%,24.0%,,5.5%,32.1%
30,2015,Maryland,51.2%,25.606,27.0%,71.5%,0.481,0.930,,0.800,0.900,,,+5.7,1.037,,0.951,,,,69.1,63.4,,112.2%,96.6%,,43.9%,39.5%,,37.6%,75.6%,51.1%,7.2%,18.5%,16.7%,,7.5%,25.0%
31,2015,Michigan St,53.2%,17.401,32.5%,76.4%,0.637,0.980,,0.692,0.500,,,+7.5,1.070,,0.958,,,,71.1,63.6,,110.0%,99.5%,,46.5%,39.6%,,38.5%,63.2%,53.9%,7.8%,17.1%,16.1%,,8.4%,28.4%
32,2015,Mississippi,47.8%,23.639,32.6%,71.0%,0.532,0.989,,0.618,0.385,,,+4.4,1.047,,0.984,,,,72.8,68.4,,105.4%,103.2%,,42.3%,40.4%,,33.2%,77.3%,51.7%,9.5%,16.1%,18.2%,,6.8%,28.2%
33,2015,NC State,49.3%,20.794,32.5%,71.9%,0.464,1.000,,0.611,0.417,,,+4.4,1.052,,0.986,,,,70.1,65.8,,105.2%,99.0%,,43.6%,40.3%,,35.6%,68.6%,52.3%,5.7%,15.7%,14.5%,,9.0%,26.5%
34,2015,N Mex St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2015,N Carolina,51.6%,20.998,38.4%,70.9%,0.602,0.987,,0.684,0.625,,,+8.9,1.086,,0.962,,,,77.7,68.8,,109.6%,99.4%,,47.6%,39.8%,,35.8%,70.2%,55.2%,9.2%,17.7%,17.2%,,7.1%,27.1%
36,2015,N Dakota St,49.7%,20.192,24.4%,78.8%,0.418,0.958,,0.677,0.778,,,+1.9,1.012,,0.982,,,,64.3,62.4,,106.1%,104.0%,,42.9%,42.1%,,38.2%,69.3%,51.1%,7.1%,15.8%,16.1%,,7.0%,24.3%
37,2015,N Florida,53.6%,22.623,27.3%,70.5%,0.543,0.939,,0.625,0.143,,,+5.1,1.068,,0.994,,,,74.0,68.9,,114.5%,102.2%,,45.6%,43.6%,,38.1%,72.6%,49.7%,8.6%,17.9%,17.4%,,6.8%,24.2%
38,2015,Northeastrn,54.5%,22.605,28.0%,77.2%,0.597,0.901,,0.657,0.455,,,+3.4,1.046,,0.995,,,,68.5,65.1,,116.1%,104.4%,,48.6%,44.8%,,38.6%,72.5%,54.2%,8.0%,21.1%,15.2%,,6.6%,21.6%
39,2015,N Iowa,55.9%,22.637,24.7%,75.5%,0.532,0.928,,0.886,0.750,,,+10.5,1.094,,0.917,,,,65.2,54.6,,118.6%,97.8%,,48.0%,39.5%,,39.8%,73.3%,51.9%,9.9%,17.4%,18.8%,,4.8%,24.4%
40,2015,Notre Dame,58.3%,22.323,26.0%,70.1%,0.549,0.966,,0.842,0.692,,,+12.2,1.179,,0.994,,,,78.0,65.8,,122.4%,101.3%,,50.9%,42.7%,,39.0%,74.2%,49.8%,10.2%,14.2%,16.9%,,6.2%,21.5%
41,2015,Ohio State,54.3%,19.777,31.8%,70.4%,0.554,0.975,,0.686,0.571,,,+12.3,1.106,,0.925,,,,75.3,63.0,,113.5%,99.4%,,48.4%,40.3%,,37.0%,68.0%,51.5%,11.3%,16.7%,21.1%,,9.1%,23.6%
42,2015,Oklahoma,49.3%,20.357,30.0%,71.0%,0.486,0.968,,0.686,0.333,,,+8.7,1.029,,0.903,,,,71.5,62.7,,106.4%,94.1%,,43.5%,38.6%,,34.3%,74.1%,51.2%,9.7%,17.2%,19.2%,,8.5%,23.4%
43,2015,Oklahoma St,50.2%,22.228,24.6%,69.5%,0.501,0.928,,0.548,0.500,,,+3.3,1.006,,0.956,,,,66.7,63.4,,108.7%,101.7%,,43.5%,41.0%,,34.6%,73.0%,47.8%,11.7%,18.1%,20.5%,,9.3%,28.9%
44,2015,Oregon,52.3%,18.724,28.2%,71.2%,0.509,0.957,,0.714,1.000,,,+3.8,1.064,,1.010,,,,74.8,71.1,,111.5%,103.3%,,46.0%,42.5%,,36.9%,76.7%,50.3%,8.0%,16.4%,16.2%,,7.3%,26.1%
45,2015,Providence,48.4%,23.458,32.0%,73.2%,0.572,0.969,,0.647,0.750,,,+4.2,1.024,,0.962,,,,69.7,65.5,,105.2%,104.0%,,43.8%,42.1%,,31.3%,70.7%,52.8%,10.5%,17.6%,19.0%,,8.6%,27.0%
46,2015,Purdue,50.2%,22.748,35.2%,72.8%,0.611,0.959,,0.618,0.615,,,+5.3,1.031,,0.953,,,,69.9,64.6,,107.7%,99.4%,,44.9%,40.1%,,32.7%,68.3%,53.3%,8.0%,19.3%,17.1%,,9.3%,27.8%
47,2015,Rob Morris,50.1%,20.072,28.8%,64.9%,0.501,0.930,,0.571,0.667,,,+0.5,0.999,,0.992,,,,69.0,68.5,,107.3%,104.8%,,44.4%,43.1%,,37.5%,70.9%,47.6%,12.4%,19.8%,21.7%,,5.2%,26.9%
48,2015,San Diego St,46.6%,19.242,33.5%,72.5%,0.466,0.983,,0.743,0.700,,,+7.6,0.978,,0.857,,,,61.5,54.0,,99.0%,93.4%,,41.7%,38.6%,,32.0%,63.0%,52.7%,10.5%,18.2%,20.5%,,9.3%,22.5%
49,2015,S Methodist,52.1%,24.326,35.0%,73.8%,0.630,0.962,,0.788,0.667,,,+9.4,1.067,,0.922,,,,69.1,59.7,,111.7%,98.0%,,47.9%,38.2%,,36.3%,70.2%,55.1%,10.7%,19.0%,19.7%,,7.6%,25.0%
50,2015,St Johns,49.3%,20.162,25.6%,67.3%,0.484,0.969,,0.625,0.400,,,+2.8,1.010,,0.969,,,,70.3,67.5,,105.3%,98.7%,,44.0%,40.6%,,34.5%,69.0%,47.0%,10.7%,15.2%,18.9%,,11.0%,25.5%
51,2015,Ste F Austin,55.7%,24.361,36.1%,72.6%,0.647,0.950,,0.839,0.667,,,+12.8,1.125,,0.940,,,,78.0,65.2,,118.5%,107.3%,,48.8%,44.2%,,37.3%,73.4%,53.9%,10.4%,19.8%,23.9%,,6.7%,31.1%
52,2015,Texas,49.1%,21.754,37.3%,75.8%,0.555,0.970,,0.588,0.333,,,+7.1,1.025,,0.917,,,,67.4,60.3,,106.2%,92.1%,,43.3%,36.8%,,33.8%,72.3%,56.1%,5.7%,19.5%,13.6%,,13.9%,24.8%
53,2015,TX Southern,49.5%,23.840,30.2%,68.4%,0.458,0.941,,0.629,0.667,,,+0.1,1.001,,1.000,,,,68.3,68.2,,106.3%,104.0%,,44.5%,44.5%,,32.2%,66.1%,50.0%,9.0%,19.0%,18.0%,,5.5%,25.5%
54,2015,UAB,47.6%,21.293,32.4%,69.2%,0.590,0.952,,0.543,0.462,,,+0.3,0.983,,0.978,,,,68.1,67.7,,103.8%,101.8%,,42.6%,42.5%,,33.2%,73.7%,50.9%,9.4%,19.6%,19.1%,,9.0%,25.6%
55,2015,UC Irvine,50.7%,17.161,28.7%,69.9%,0.560,0.954,,0.594,0.333,,,+3.2,1.013,,0.965,,,,66.4,63.2,,106.7%,97.7%,,44.9%,39.8%,,38.2%,68.4%,50.7%,8.5%,17.8%,16.9%,,8.4%,25.9%
56,2015,UCLA,49.6%,20.285,31.5%,73.6%,0.535,0.978,,0.611,0.667,,,+3.8,1.036,,0.981,,,,71.9,68.1,,105.5%,103.6%,,44.3%,41.6%,,36.8%,67.6%,52.6%,9.5%,17.2%,17.5%,,6.8%,25.8%
57,2015,Utah,55.2%,23.949,30.3%,74.7%,0.572,0.948,,0.735,0.400,,,+13.6,1.104,,0.893,,,,70.9,57.4,,117.0%,94.1%,,47.7%,38.4%,,40.1%,70.5%,53.1%,9.1%,17.8%,18.0%,,9.6%,26.2%
58,2015,Valparaiso,51.3%,20.441,32.6%,75.7%,0.516,0.961,,0.806,0.700,,,+8.3,1.044,,0.917,,,,68.2,59.9,,108.6%,98.3%,,44.8%,39.0%,,38.4%,68.3%,54.3%,8.6%,18.4%,18.2%,,8.0%,25.5%
59,2015,VCU,48.7%,20.872,30.1%,72.1%,0.509,1.000,,0.722,0.444,,,+6.7,1.039,,0.943,,,,72.5,65.8,,103.6%,106.1%,,41.9%,43.4%,,34.3%,65.7%,49.2%,13.6%,15.3%,23.0%,,8.1%,27.5%
60,2015,Villanova,55.3%,24.538,31.5%,73.3%,0.622,0.976,,0.917,0.714,,,+15.6,1.134,,0.903,,,,76.5,60.9,,117.8%,97.6%,,47.0%,40.6%,,38.9%,73.1%,51.4%,11.4%,15.7%,20.9%,,7.4%,24.5%
61,2015,Virginia,50.6%,21.782,33.6%,78.0%,0.535,1.003,,0.882,0.667,,,+13.9,1.086,,0.855,,,,65.4,51.5,,108.5%,91.1%,,45.7%,36.8%,,35.2%,72.6%,56.0%,9.1%,15.4%,17.4%,,8.5%,23.7%
62,2015,W Virginia,46.1%,23.029,38.5%,70.1%,0.567,1.018,,0.714,0.714,,,+5.8,1.025,,0.943,,,,72.6,66.8,,99.8%,113.8%,,40.8%,46.9%,,31.6%,66.2%,51.9%,15.2%,18.3%,27.3%,,5.9%,33.2%
63,2015,Wichita St,50.3%,21.898,33.0%,76.5%,0.550,1.009,,0.853,0.667,,,+11.9,1.083,,0.898,,,,69.3,57.4,,107.7%,99.7%,,44.2%,40.4%,,35.4%,70.5%,53.1%,11.2%,14.5%,20.7%,,7.7%,26.1%
64,2015,Wisconsin,55.0%,24.261,30.6%,78.5%,0.496,1.015,,0.923,0.667,,,+14.8,1.191,,0.948,,,,72.7,57.9,,117.6%,100.2%,,48.1%,42.7%,,36.5%,76.6%,54.9%,7.2%,12.2%,15.7%,,6.2%,20.4%
65,2015,Wofford,51.1%,20.901,27.7%,74.0%,0.563,0.957,,0.788,0.769,,,+5.5,1.034,,0.946,,,,65.5,59.9,,108.7%,102.0%,,45.0%,42.1%,,36.8%,68.8%,50.8%,10.0%,16.8%,19.7%,,5.0%,26.8%
66,2015,Wyoming,52.2%,21.400,19.6%,75.9%,0.666,0.898,,0.697,0.727,,,+3.8,1.001,,0.938,,,,61.2,57.4,,111.4%,100.1%,,45.7%,40.8%,,32.6%,70.4%,49.3%,8.9%,18.3%,17.4%,,5.7%,22.9%
67,2015,Xavier,53.3%,22.468,29.1%,74.7%,0.623,0.945,,0.622,0.400,,,+5.9,1.077,,0.989,,,,73.3,67.4,,113.9%,105.8%,,47.5%,43.6%,,35.1%,73.0%,52.9%,8.9%,17.7%,18.4%,,5.2%,26.1%
0,2016,Arizona,53.6%,25.077,32.4%,77.2%,0.513,0.956,,0.735,0.500,,,+11.6,1.103,,0.944,,,,80.4,68.9,,114.9%,99.5%,,48.0%,41.3%,,38.1%,72.1%,56.5%,6.6%,17.7%,15.6%,,7.8%,25.0%
1,2016,Austin Peay,51.3%,24.207,30.2%,70.9%,0.496,0.938,,0.471,0.600,,,-3.1,1.030,,1.072,,,,74.9,77.9,,109.6%,113.2%,,45.8%,46.7%,,34.7%,67.0%,51.0%,9.6%,19.9%,18.2%,,4.5%,24.5%
2,2016,Baylor,51.6%,23.520,39.3%,73.5%,0.634,0.996,,0.636,0.571,,,+6.4,1.102,,1.010,,,,76.3,69.9,,110.8%,109.6%,,46.2%,45.0%,,37.4%,72.5%,55.2%,11.2%,18.3%,19.4%,,7.3%,28.3%
3,2016,Buffalo,49.6%,23.510,30.2%,73.7%,0.482,0.956,,0.559,0.571,,,+0.4,1.024,,1.018,,,,76.5,76.0,,107.4%,107.4%,,43.3%,43.7%,,33.7%,71.0%,51.5%,8.9%,18.4%,17.3%,,5.7%,28.6%
4,2016,Butler,52.6%,23.792,29.6%,75.7%,0.510,0.985,,0.667,0.667,,,+8.9,1.109,,0.985,,,,79.9,71.0,,112.9%,106.6%,,46.6%,43.5%,,39.3%,73.1%,52.3%,9.5%,14.2%,18.2%,,5.7%,27.2%
5,2016,CS Bakersfld,49.3%,20.546,33.3%,73.1%,0.578,0.977,,0.700,0.400,,,+7.7,1.020,,0.910,,,,71.6,63.9,,104.6%,99.0%,,44.7%,39.7%,,34.3%,65.4%,52.4%,10.9%,17.7%,21.0%,,9.3%,30.5%
6,2016,California,52.2%,21.961,30.6%,77.8%,0.483,0.963,,0.676,0.500,,,+7.5,1.057,,0.950,,,,74.9,67.3,,110.0%,97.7%,,46.1%,39.7%,,36.3%,65.6%,54.5%,5.8%,17.2%,13.7%,,8.0%,29.3%
7,2016,Chattanooga,51.7%,24.544,31.1%,73.4%,0.549,0.959,,0.818,1.000,,,+6.7,1.075,,0.979,,,,74.8,68.1,,111.9%,106.4%,,45.1%,44.5%,,35.6%,73.5%,51.8%,10.6%,17.7%,19.7%,,8.4%,25.2%
8,2016,Cincinnati,49.3%,20.435,35.9%,71.7%,0.597,1.015,,0.667,0.462,,,+9.9,1.065,,0.920,,,,73.3,63.3,,105.5%,97.1%,,43.0%,39.3%,,34.8%,70.5%,53.2%,11.3%,15.9%,19.6%,,10.1%,22.6%
9,2016,Colorado,48.4%,24.139,33.4%,77.4%,0.529,0.971,,0.636,0.583,,,+4.4,1.029,,0.969,,,,75.2,70.8,,106.1%,101.0%,,42.2%,41.7%,,38.6%,73.3%,55.4%,7.1%,18.3%,14.9%,,8.3%,25.8%
10,2016,Connecticut,51.6%,19.651,26.5%,74.4%,0.518,0.958,,0.694,0.333,,,+9.6,1.059,,0.920,,,,73.1,63.5,,111.0%,96.3%,,45.4%,38.6%,,36.5%,79.3%,51.1%,8.5%,15.7%,17.4%,,9.0%,26.5%
11,2016,Dayton,51.6%,21.375,26.3%,78.2%,0.574,0.937,,0.758,0.786,,,+6.6,1.023,,0.930,,,,72.5,65.9,,109.2%,100.0%,,45.5%,40.4%,,34.4%,66.8%,53.2%,8.4%,18.2%,17.6%,,7.7%,26.8%
12,2016,Duke,53.7%,24.674,31.2%,67.0%,0.486,1.007,,0.694,0.400,,,+8.6,1.151,,1.028,,,,81.1,72.5,,114.6%,103.8%,,46.0%,44.5%,,38.5%,72.3%,49.5%,8.9%,13.8%,16.8%,,6.9%,23.8%
13,2016,F Dickinson,51.2%,18.955,25.9%,65.0%,0.514,0.945,,0.531,0.636,,,-2.6,1.026,,1.061,,,,76.5,79.1,,108.4%,112.6%,,45.2%,46.0%,,36.4%,69.6%,45.8%,9.9%,17.3%,20.6%,,4.3%,29.1%
14,2016,Fla Gulf Cst,51.5%,19.538,29.6%,74.5%,0.469,0.963,,0.548,0.600,,,+3.0,1.036,,0.995,,,,76.0,72.9,,107.7%,102.7%,,47.2%,42.1%,,34.2%,64.2%,52.9%,8.4%,16.9%,15.4%,,6.7%,26.7%
15,2016,Fresno St,48.4%,21.904,28.0%,72.6%,0.494,0.987,,0.697,0.800,,,+3.0,1.025,,0.983,,,,74.5,71.4,,104.5%,106.5%,,43.2%,42.3%,,34.4%,69.8%,49.7%,11.5%,14.7%,20.6%,,6.7%,30.7%
16,2016,Gonzaga,55.2%,21.501,30.1%,75.8%,0.498,0.960,,0.771,0.462,,,+12.7,1.126,,0.944,,,,78.7,66.0,,117.4%,96.4%,,48.5%,39.8%,,37.9%,75.8%,54.9%,7.2%,16.6%,14.6%,,5.2%,24.9%
17,2016,WI-Grn Bay,49.8%,22.608,29.4%,70.6%,0.484,0.984,,0.618,0.500,,,+1.8,1.038,,1.016,,,,82.7,80.9,,105.9%,110.0%,,44.3%,45.3%,,35.0%,65.6%,48.6%,11.8%,15.3%,20.5%,,7.3%,25.0%
18,2016,Hampton,46.7%,22.202,32.5%,74.3%,0.471,0.973,,0.645,0.727,,,-0.3,0.989,,0.993,,,,74.0,74.3,,100.8%,105.2%,,41.5%,43.0%,,30.5%,65.6%,52.9%,6.8%,18.2%,16.3%,,5.9%,26.9%
19,2016,Hawaii,51.9%,24.371,29.0%,75.9%,0.592,0.949,,0.812,0.667,,,+10.1,1.052,,0.913,,,,76.6,66.5,,111.1%,99.4%,,45.6%,39.8%,,32.2%,68.9%,52.8%,10.2%,17.5%,19.4%,,6.7%,28.4%
20,2016,Holy Cross,47.9%,19.824,20.6%,72.1%,0.619,0.932,,0.429,0.600,,,-5.1,0.964,,1.040,,,,64.8,69.9,,103.0%,112.7%,,41.2%,45.9%,,32.6%,68.7%,45.6%,9.3%,16.3%,19.1%,,4.6%,24.9%
21,2016,Indiana,58.7%,20.372,36.0%,73.3%,0.548,0.957,,0.771,0.375,,,+12.7,1.169,,0.989,,,,82.6,69.9,,122.5%,105.1%,,50.2%,44.4%,,41.5%,73.3%,54.9%,9.7%,19.0%,18.5%,,6.7%,26.2%
22,2016,Iona,53.8%,18.882,28.1%,71.4%,0.600,0.954,,0.667,0.200,,,+5.4,1.072,,1.000,,,,79.6,74.3,,113.3%,104.9%,,45.7%,42.3%,,37.0%,71.1%,49.7%,10.1%,17.2%,18.8%,,6.8%,26.2%
23,2016,Iowa,51.3%,20.431,29.7%,70.2%,0.577,0.997,,0.667,0.333,,,+8.3,1.090,,0.973,,,,77.6,69.3,,109.2%,101.2%,,44.7%,42.1%,,37.4%,71.7%,50.6%,9.5%,14.4%,18.3%,,7.6%,22.9%
24,2016,Iowa State,57.1%,15.348,24.8%,71.5%,0.531,0.948,,0.657,0.364,,,+6.8,1.112,,1.020,,,,81.8,75.0,,118.0%,104.3%,,50.3%,43.8%,,38.7%,70.2%,49.7%,8.5%,15.5%,16.5%,,6.3%,21.1%
25,2016,Kansas,55.7%,22.170,30.4%,74.1%,0.547,0.954,,0.865,0.750,,,+12.6,1.120,,0.943,,,,80.2,67.5,,117.5%,99.6%,,49.0%,39.8%,,41.3%,71.3%,53.5%,9.2%,17.4%,18.0%,,7.1%,26.5%
26,2016,Kentucky,53.5%,22.095,36.1%,70.0%,0.498,1.000,,0.750,0.500,,,+11.4,1.127,,0.965,,,,79.5,68.1,,112.9%,98.6%,,47.8%,39.7%,,36.6%,69.0%,53.6%,8.1%,15.8%,17.2%,,9.9%,28.9%
27,2016,AR Lit Rock,51.9%,19.142,25.6%,73.8%,0.506,0.966,,0.849,0.750,,,+8.9,1.058,,0.924,,,,70.2,61.3,,110.2%,100.0%,,45.2%,39.7%,,38.2%,72.9%,49.2%,9.5%,15.2%,20.5%,,5.6%,27.6%
28,2016,Maryland,55.3%,22.280,26.5%,73.0%,0.517,0.921,,0.743,0.600,,,+8.4,1.088,,0.966,,,,75.2,66.8,,118.2%,99.5%,,48.3%,40.9%,,36.2%,76.9%,51.7%,8.3%,18.6%,16.2%,,9.0%,24.3%
29,2016,Miami (FL),54.2%,24.357,28.9%,73.2%,0.483,0.959,,0.771,0.667,,,+7.8,1.110,,0.994,,,,75.2,67.4,,116.4%,103.2%,,47.9%,43.1%,,37.5%,74.9%,51.7%,9.1%,16.2%,17.0%,,6.3%,24.5%
30,2016,Michigan,54.5%,17.501,22.9%,75.6%,0.567,0.963,,0.629,0.857,,,+5.8,1.104,,1.017,,,,73.9,68.1,,114.5%,108.6%,,46.1%,45.1%,,38.0%,74.0%,49.3%,8.3%,13.9%,17.0%,,3.9%,23.3%
31,2016,Michigan St,56.3%,18.781,36.0%,79.3%,0.713,0.987,,0.829,0.500,,,+15.7,1.155,,0.929,,,,79.8,64.1,,117.7%,95.4%,,48.6%,38.2%,,43.4%,72.9%,58.0%,6.5%,17.1%,13.8%,,8.7%,27.8%
32,2016,Middle Tenn,51.7%,17.420,27.3%,76.2%,0.501,0.963,,0.697,0.800,,,+3.4,1.025,,0.977,,,,72.2,68.8,,106.8%,105.8%,,44.7%,43.5%,,39.2%,60.6%,51.0%,8.8%,16.7%,19.1%,,6.4%,28.4%
33,2016,N Carolina,52.6%,21.492,40.0%,73.4%,0.573,1.028,,0.825,0.455,,,+12.8,1.153,,0.976,,,,82.8,70.0,,112.1%,102.7%,,48.2%,41.7%,,32.7%,74.7%,55.9%,9.4%,15.0%,17.8%,,7.4%,25.0%
34,2016,N Iowa,53.2%,20.317,14.8%,74.2%,0.505,0.917,,0.629,0.692,,,+4.3,1.041,,0.975,,,,68.3,64.0,,113.8%,103.2%,,45.2%,42.4%,,37.2%,75.8%,46.4%,8.8%,14.7%,18.0%,,4.8%,24.0%
35,2016,Notre Dame,54.0%,20.766,30.9%,69.9%,0.494,0.990,,0.667,0.667,,,+4.5,1.128,,1.060,,,,75.1,70.6,,114.5%,105.0%,,47.6%,43.2%,,37.4%,74.2%,51.1%,8.2%,14.9%,14.4%,,6.6%,22.7%
36,2016,Oklahoma,54.3%,19.560,29.9%,71.9%,0.528,0.954,,0.784,0.643,,,+8.6,1.088,,0.970,,,,79.7,71.1,,114.5%,100.1%,,45.8%,41.2%,,42.2%,72.2%,51.4%,9.1%,17.8%,17.3%,,8.1%,23.3%
37,2016,Oregon,52.3%,23.833,32.0%,71.4%,0.499,0.985,,0.811,0.571,,,+9.4,1.103,,0.971,,,,78.4,69.0,,112.0%,104.3%,,46.4%,42.7%,,34.4%,71.7%,52.0%,10.1%,15.7%,19.7%,,10.0%,25.2%
38,2016,Oregon St,49.8%,20.552,26.7%,69.5%,0.529,0.963,,0.581,1.000,,,+1.1,1.024,,1.008,,,,71.8,70.7,,106.1%,106.4%,,43.9%,43.2%,,37.4%,68.0%,48.2%,10.3%,16.0%,18.9%,,5.8%,28.7%
39,2016,Pittsburgh,51.1%,23.073,35.0%,75.1%,0.622,0.988,,0.625,0.556,,,+6.7,1.095,,0.997,,,,74.8,68.0,,110.4%,105.3%,,45.7%,43.9%,,35.0%,75.6%,54.9%,7.3%,17.0%,16.7%,,6.1%,25.6%
40,2016,Providence,48.0%,22.316,28.4%,72.7%,0.624,0.976,,0.686,0.818,,,+3.5,1.016,,0.968,,,,73.6,70.1,,104.6%,104.8%,,42.1%,44.0%,,32.1%,72.5%,49.4%,9.0%,15.9%,20.0%,,6.0%,23.3%
41,2016,Purdue,53.6%,21.860,32.5%,79.8%,0.641,0.969,,0.743,0.429,,,+12.7,1.108,,0.927,,,,77.9,65.2,,114.3%,95.6%,,47.0%,39.1%,,36.7%,74.4%,57.3%,6.0%,17.0%,13.2%,,7.8%,24.7%
42,2016,St Josephs,51.2%,22.207,25.4%,75.9%,0.547,0.974,,0.778,0.800,,,+7.2,1.070,,0.971,,,,77.2,70.1,,109.6%,101.6%,,45.3%,41.7%,,32.7%,71.6%,51.9%,7.1%,13.8%,15.8%,,5.4%,22.4%
43,2016,Seton Hall,49.8%,21.512,33.7%,72.2%,0.510,0.968,,0.735,0.714,,,+6.4,1.020,,0.932,,,,74.2,67.8,,105.8%,98.0%,,44.6%,40.2%,,34.7%,65.8%,52.4%,10.1%,18.9%,19.0%,,7.6%,25.7%
44,2016,S Dakota St,51.3%,24.455,29.8%,76.5%,0.439,0.965,,0.750,0.667,,,+6.7,1.080,,0.985,,,,75.8,69.1,,111.4%,105.2%,,44.6%,42.6%,,36.1%,74.7%,53.6%,6.6%,16.6%,16.7%,,3.9%,28.4%
45,2016,Southern,48.5%,20.840,25.6%,70.7%,0.410,0.958,,0.594,0.700,,,+1.7,0.995,,0.971,,,,70.7,69.0,,103.9%,102.9%,,43.5%,42.0%,,33.8%,67.4%,48.6%,10.2%,15.8%,19.1%,,5.9%,27.8%
46,2016,Ste F Austin,54.8%,21.367,32.7%,71.7%,0.646,0.968,,0.800,0.500,,,+14.7,1.126,,0.917,,,,79.1,64.4,,116.3%,106.0%,,48.0%,44.5%,,36.9%,74.8%,51.2%,12.1%,17.2%,25.5%,,6.5%,29.7%
47,2016,Stony Brook,52.2%,18.506,34.2%,76.4%,0.578,0.990,,0.774,0.667,,,+9.0,1.079,,0.949,,,,74.9,65.8,,109.2%,101.7%,,46.8%,41.8%,,37.2%,67.1%,54.5%,8.5%,16.8%,17.9%,,7.9%,23.3%
48,2016,Syracuse,50.1%,20.341,31.9%,66.6%,0.558,0.979,,0.622,0.500,,,+4.9,1.041,,0.968,,,,70.0,65.1,,106.6%,100.0%,,42.5%,41.2%,,36.0%,68.8%,49.3%,12.1%,17.6%,19.7%,,7.6%,24.0%
49,2016,Temple,47.0%,16.240,27.2%,72.1%,0.541,1.005,,0.636,0.643,,,+1.1,1.000,,0.984,,,,68.7,67.6,,99.6%,100.5%,,40.7%,41.4%,,33.7%,68.4%,49.3%,7.6%,13.3%,15.7%,,5.3%,23.6%
50,2016,Texas,49.4%,21.851,29.9%,70.1%,0.463,0.992,,0.606,0.600,,,+3.1,1.040,,0.995,,,,71.4,68.3,,105.3%,103.4%,,43.2%,42.0%,,34.1%,66.6%,49.1%,7.4%,15.1%,18.0%,,7.8%,30.4%
51,2016,Texas A&M,51.2%,21.390,33.8%,73.5%,0.618,0.988,,0.757,0.583,,,+10.0,1.071,,0.931,,,,76.4,66.4,,108.5%,100.6%,,44.9%,40.7%,,34.1%,67.2%,53.0%,9.8%,16.9%,20.2%,,6.3%,25.3%
52,2016,Texas Tech,50.0%,24.873,29.2%,70.8%,0.532,0.953,,0.594,0.667,,,+2.2,1.042,,1.011,,,,72.0,69.9,,109.5%,105.8%,,44.8%,42.8%,,34.6%,74.2%,50.1%,8.6%,17.3%,18.1%,,7.3%,26.6%
53,2016,Tulsa,50.3%,21.811,25.5%,71.4%,0.530,0.967,,0.625,0.333,,,+4.0,1.038,,0.981,,,,73.6,69.6,,107.3%,105.2%,,44.4%,41.6%,,32.6%,67.7%,48.7%,9.5%,15.1%,19.8%,,4.8%,24.8%
54,2016,NC-Asheville,49.6%,23.023,29.1%,74.1%,0.465,0.947,,0.625,0.182,,,+4.3,1.010,,0.951,,,,73.9,69.6,,107.2%,105.4%,,44.8%,44.0%,,32.1%,70.1%,50.9%,12.4%,18.0%,21.4%,,5.6%,23.9%
55,2016,NC-Wilmgton,51.2%,21.076,29.5%,71.9%,0.471,0.982,,0.742,0.615,,,+5.9,1.072,,0.992,,,,78.3,72.4,,109.1%,106.2%,,45.5%,42.6%,,34.4%,70.5%,50.8%,9.4%,15.6%,19.5%,,7.6%,33.1%
56,2016,USC,52.2%,19.785,29.8%,70.3%,0.513,0.969,,0.618,0.500,,,+5.9,1.068,,0.990,,,,80.5,74.6,,109.7%,101.0%,,45.9%,41.7%,,38.7%,67.6%,51.1%,8.4%,16.2%,16.2%,,8.2%,23.0%
57,2016,Utah,55.1%,21.786,28.5%,74.3%,0.566,0.941,,0.743,0.778,,,+6.7,1.093,,0.996,,,,76.1,69.4,,116.7%,101.6%,,48.4%,42.1%,,36.3%,72.4%,52.7%,7.8%,17.6%,15.0%,,6.6%,22.2%
58,2016,Vanderbilt,52.9%,22.079,25.7%,73.3%,0.568,0.953,,0.576,0.143,,,+8.5,1.066,,0.947,,,,75.9,67.4,,112.2%,94.1%,,45.6%,38.6%,,38.2%,69.5%,50.8%,5.9%,16.3%,13.7%,,9.0%,26.9%
